Serial No,Customer Name,Customer Mobile Number,Customer Email,Account Number,Account Type,Customer Address,Branch Name,IFSC Code,MICR Code,Branch Address,Transaction Date,Transaction Time,Value Date,Description,Cheque Number,Debit,Credit,Balance
259,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-05-2024,16:40:40,13-05-2024,Movie Tickets-PVR Cinemas,,1000.0,,585088.1
260,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-05-2024,11:15:25,19-05-2024,ATM Withdrawal - Axis Bank ATM Powai,,7000.0,,578088.1
261,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-05-2024,15:50:33,25-05-2024,IMPS Transfer to Sneha,,8000.0,,570088.1
262,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-05-2024,11:00:00,30-05-2024,Salary Credit,,,65000.0,635089.1
263,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-06-2024,14:25:22,04-06-2024,Mobile Bill Payment-Vodafone,,899.0,,634191.1
264,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-06-2024,9:45:13,07-06-2024,SIP Investment-ICICI Prudential,,5000.0,,629192.1
265,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-06-2024,17:35:40,13-06-2024,POS Transaction-H&M,,3500.0,,625693.1
266,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-06-2024,10:50:18,19-06-2024,Cheque Deposit,567890.0,,25000.0,650694.1
267,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-06-2024,16:20:55,25-06-2024,UPI-BigBasket Groceries,,4000.0,,646695.1
268,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-06-2024,11:00:00,30-06-2024,Salary Credit,,,65000.0,711696.1
269,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-06-2024,23:59:59,30-06-2024,Quarterly Interest Credit,,,7116.89,718813.99
270,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-07-2024,15:40:30,04-07-2024,Electricity Bill Payment-BEST,,2500.0,,716314.99
271,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-07-2024,9:45:13,07-07-2024,SIP Investment-ICICI Prudential,,5000.0,,711315.99
272,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-07-2024,18:15:22,13-07-2024,Amazon Shopping,,5500.0,,705816.99
273,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-07-2024,11:30:40,19-07-2024,NEFT-Freelance Payment,,,20000.0,725817.99
274,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-07-2024,14:55:55,25-07-2024,POS Transaction-Tanishq,,50000.0,,775818.99
275,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-07-2024,11:00:00,30-07-2024,Salary Credit,,,65000.0,840819.99
276,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,31-07-2024,11:17:25,31-07-2024,ATM Withdrawal - Axis Bank ATM Powai,,7000.0,,833819.99
277,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,31-07-2024,11:18:20,31-07-2024,ATM Withdrawal - Axis Bank ATM Shimla,,15000.0,,818819.99
278,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,01-01-2024,9:15:00,01-01-2024,ATM Withdrawal - HDFC Bank ATM Bandra,,15000.0,,185000.0
279,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,05-01-2024,14:30:00,05-01-2024,NEFT Transfer to Akash Sharma,,25000.0,,160000.0
280,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,10-01-2024,11:45:00,10-01-2024,Electricity Bill Payment - BEST,,3500.0,,156500.0
281,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-01-2024,10:00:00,15-01-2024,Salary Credit,,,75000.0,231500.0
282,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,18-01-2024,16:20:00,18-01-2024,Amazon.in Purchase,,8900.0,,222600.0
283,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-01-2024,13:10:00,22-01-2024,SIP Investment - ICICI Prudential,,10000.0,,212600.0
284,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,28-01-2024,19:45:00,28-01-2024,Swiggy Food Order,,1200.0,,211400.0
285,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,02-02-2024,11:30:00,02-02-2024,Mobile Recharge - Jio,,999.0,,210401.0
286,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,07-02-2024,14:15:00,07-02-2024,Cheque Deposit,123456.0,,35000.0,245401.0
287,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,12-02-2024,10:30:00,12-02-2024,Gas Bill Payment,,850.0,,244551.0
288,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-02-2024,10:00:00,15-02-2024,Salary Credit,,,75000.0,319551.0
289,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-02-2024,17:00:00,19-02-2024,IRCTC Train Ticket Booking,,3500.0,,316051.0
290,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-02-2024,13:10:00,22-02-2024,SIP Investment - ICICI Prudential,,10000.0,,306051.0
291,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,26-02-2024,12:45:00,26-02-2024,Flipkart Electronics Purchase,,22000.0,,284051.0
292,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,03-03-2024,9:30:00,03-03-2024,ATM Withdrawal - SBI ATM Andheri,,20000.0,,264051.0
293,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,08-03-2024,15:20:00,08-03-2024,Health Insurance Premium,,12000.0,,252051.0
294,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,13-03-2024,11:00:00,13-03-2024,Electricity Bill Payment - BEST,,3800.0,,248251.0
295,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-03-2024,10:00:00,15-03-2024,Salary Credit,,,75000.0,323251.0
296,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,20-03-2024,14:30:00,20-03-2024,UPI Payment to Local Grocery Store,,5500.0,,317751.0
297,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-03-2024,13:10:00,22-03-2024,SIP Investment - ICICI Prudential,,10000.0,,307751.0
298,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,27-03-2024,16:45:00,27-03-2024,Myntra Clothing Purchase,,7800.0,,299951.0
299,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,31-03-2024,23:59:00,31-03-2024,Quarterly Interest Credit,,,3000.0,302951.0
300,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,04-04-2024,10:15:00,04-04-2024,Mobile Bill Payment - Airtel,,1299.0,,301652.0
301,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,09-04-2024,12:30:00,09-04-2024,Cheque Payment,789012.0,18000.0,,283652.0
302,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,14-04-2024,18:00:00,14-04-2024,Zomato Food Delivery,,1500.0,,282152.0
303,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-04-2024,10:00:00,15-04-2024,Salary Credit,,,75000.0,357152.0
304,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-04-2024,11:45:00,19-04-2024,DTH Recharge - Tata Sky,,6000.0,,351152.0
305,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-04-2024,13:10:00,22-04-2024,SIP Investment - ICICI Prudential,,10000.0,,341152.0
306,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,26-04-2024,15:30:00,26-04-2024,NEFT Transfer to Priya Patel,,30000.0,,311152.0
307,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,02-05-2024,9:45:00,02-05-2024,ATM Withdrawal - ICICI Bank ATM Juhu,,20000.0,,291152.0
308,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,07-05-2024,14:00:00,07-05-2024,Electricity Bill Payment - BEST,,9100.0,,282052.0
309,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,12-05-2024,16:30:00,12-05-2024,Amazon Prime Subscription Renewal,,1499.0,,280553.0
310,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-05-2024,10:00:00,15-05-2024,Salary Credit,,,75000.0,355553.0
311,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-05-2024,11:20:00,19-05-2024,UPI Payment to Local Vegetable Vendor,,2000.0,,353553.0
312,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-05-2024,13:10:00,22-05-2024,SIP Investment - ICICI Prudential,,10000.0,,343553.0
313,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,27-05-2024,17:45:00,27-05-2024,IRCTC Flight Ticket Booking,,15000.0,,328553.0
314,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,01-06-2024,10:30:00,01-06-2024,Gas Bill Payment,,950.0,,327603.0
315,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,06-06-2024,12:15:00,06-06-2024,Cheque Deposit,345678.0,,40000.0,367603.0
316,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,11-06-2024,15:00:00,11-06-2024,Mobile Recharge - Vodafone,,799.0,,366804.0
317,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-06-2024,10:00:00,15-06-2024,Salary Credit,,,75000.0,441804.0
318,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-06-2024,14:45:00,19-06-2024,Flipkart Fashion Purchase,,6500.0,,435304.0
319,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-06-2024,13:10:00,22-06-2024,SIP Investment - ICICI Prudential,,10000.0,,425304.0
320,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,26-06-2024,16:30:00,26-06-2024,Netflix Subscription Renewal,,649.0,,424655.0
321,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,30-06-2024,23:59:00,30-06-2024,Quarterly Interest Credit,,,4250.0,428905.0
322,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,04-07-2024,11:00:00,04-07-2024,Electricity Bill Payment - BEST,,4300.0,,424605.0
323,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,09-07-2024,13:30:00,09-07-2024,UPI Payment to Local Pharmacy,,3500.0,,421105.0
324,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,14-07-2024,17:15:00,14-07-2024,Swiggy Food Order,,1800.0,,419305.0
325,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-07-2024,10:00:00,15-07-2024,Salary Credit,,,75000.0,494305.0
326,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-07-2024,12:45:00,19-07-2024,DTH Recharge - Dish TV,,5500.0,,488805.0
327,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-07-2024,13:10:00,22-07-2024,SIP Investment - ICICI Prudential,,10000.0,,478805.0
328,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,31-07-2024,15:30:00,31-07-2024,Cash Deposit,,,1100000.0,1578805.0
329,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,31-07-2024,18:00:00,31-07-2024,Amazon.in Electronics Purchase,,35000.0,,1543805.0
330,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,15-09-2023,9:00:00,15-09-2023,Cash Deposit,,,50000.0,50000.0
331,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,18-09-2023,14:30:15,18-09-2023,Medicine,,1200.0,,48800.0
332,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,22-09-2023,11:45:30,22-09-2023,Shopping from local 03ket,,3500.0,,45300.0
333,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,28-09-2023,16:20:45,28-09-2023,Electricity Bill Payment,,1800.0,,43500.0
334,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-09-2023,9:15:00,30-09-2023,Salary Credit,,,65000.0,108500.0
335,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,05-10-2023,10:30:20,05-10-2023,Grocery Shopping,,4200.0,,104300.0
336,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,12-10-2023,13:45:30,12-10-2023,Mobile Recharge,,999.0,,103301.0
337,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-10-2023,9:00:00,16-10-2023,SIP Investment,,5000.0,,98301.0
338,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,20-10-2023,20:15:45,20-10-2023,Restaurant Bill,,2500.0,,95801.0
339,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-10-2023,11:30:00,26-10-2023,Gas Bill Payment,,950.0,,94851.0
340,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-10-2023,9:15:00,31-10-2023,Salary Credit,,,65000.0,159851.0
341,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,03-11-2023,14:20:30,03-11-2023,Health Insurance Premium,,12000.0,,147851.0
342,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,08-11-2023,16:45:00,08-11-2023,Online Course Payment,,8500.0,,139351.0
343,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,13-11-2023,19:30:15,13-11-2023,Movie Tickets,,600.0,,138751.0
344,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-11-2023,9:00:00,16-11-2023,SIP Investment,,5000.0,,133751.0
345,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-11-2023,12:15:30,21-11-2023,Clothing Purchase,,3500.0,,130251.0
346,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,27-11-2023,10:45:00,27-11-2023,Internet Bill Payment,,1200.0,,129051.0
347,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-11-2023,9:15:00,30-11-2023,Salary Credit,,,65000.0,194051.0
348,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,04-12-2023,11:30:45,04-12-2023,Car Service,,5000.0,,189051.0
349,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,09-12-2023,15:20:00,09-12-2023,Gift Purchase,,2000.0,,187051.0
350,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,14-12-2023,17:45:30,14-12-2023,Electricity Bill Payment,,1900.0,,185151.0
351,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-12-2023,9:00:00,16-12-2023,SIP Investment,,5000.0,,180151.0
352,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,20-12-2023,13:10:15,20-12-2023,Gym Membership Renewal,,12000.0,,168151.0
353,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-12-2023,18:30:00,26-12-2023,Mobile Phone Purchase,,25000.0,,143151.0
354,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-12-2023,9:15:00,30-12-2023,Salary Credit,,,65000.0,208151.0
355,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-12-2023,23:59:59,31-12-2023,Quarterly Interest Credit,,,2081.51,210232.51
356,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,02-01-2024,22:15:30,02-01-2024,New Year Party Expenses,,8000.0,,202232.51
357,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,07-01-2024,10:30:00,07-01-2024,Flight Tickets,,15000.0,,187232.51
358,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-01-2024,9:00:00,16-01-2024,SIP Investment,,5000.0,,182232.51
359,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-01-2024,14:45:15,21-01-2024,Hotel Booking,,12000.0,,170232.51
360,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-01-2024,11:20:30,26-01-2024,Gas Bill Payment,,980.0,,169252.51
361,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-01-2024,9:15:00,31-01-2024,Salary Credit,,,65000.0,234252.51
362,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,05-02-2024,16:30:45,05-02-2024,Grocery Shopping,,4500.0,,229752.51
363,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,10-02-2024,12:15:00,10-02-2024,Home Appliance Purchase,,20000.0,,209752.51
364,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,14-02-2024,9:45:30,14-02-2024,Mobile Recharge,,999.0,,208753.51
365,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-02-2024,9:00:00,16-02-2024,SIP Investment,,5000.0,,203753.51
366,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,22-02-2024,19:30:15,22-02-2024,Restaurant Bill,,3000.0,,200753.51
367,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,27-02-2024,11:45:00,27-02-2024,Electricity Bill Payment,,1850.0,,198903.51
368,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,29-02-2024,9:15:00,29-02-2024,Salary Credit,,,65000.0,263903.51
369,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,04-03-2024,14:20:30,04-03-2024,Car Insurance Premium,,15000.0,,248903.51
370,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,09-03-2024,10:30:00,09-03-2024,Online Shopping - Flipkart,,7500.0,,241403.51
371,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,13-03-2024,18:45:15,13-03-2024,Movie Tickets,,750.0,,240653.51
372,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-03-2024,9:00:00,16-03-2024,SIP Investment,,5000.0,,235653.51
373,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-03-2024,12:15:30,21-03-2024,Clothing Purchase,,4000.0,,231653.51
374,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-03-2024,15:30:45,26-03-2024,Internet Bill Payment,,1200.0,,230453.51
375,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-03-2024,9:15:00,31-03-2024,Salary Credit,,,65000.0,295453.51
376,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-03-2024,23:59:59,31-03-2024,Quarterly Interest Credit,,,2954.54,298408.05
377,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,05-04-2024,11:30:00,05-04-2024,Home Re11ation Expenses,,50000.0,,248408.05
378,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,10-04-2024,14:45:30,10-04-2024,Grocery Shopping,,5000.0,,243408.05
379,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-04-2024,9:00:00,16-04-2024,SIP Investment,,5000.0,,238408.05
380,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,20-04-2024,16:20:15,20-04-2024,Electronics Purchase,,30000.0,,208408.05
381,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,25-04-2024,10:30:45,25-04-2024,Gas Bill Payment,,1000.0,,207408.05
382,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-04-2024,9:15:00,30-04-2024,Salary Credit,,,65000.0,272408.05
383,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,04-05-2024,13:45:30,04-05-2024,Health Check-up,,5000.0,,267408.05
384,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,09-05-2024,17:30:00,09-05-2024,Gift Purchase,,3000.0,,264408.05
385,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,13-05-2024,11:15:45,13-05-2024,Mobile Recharge,,999.0,,263409.05
386,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-05-2024,9:00:00,16-05-2024,SIP Investment,,5000.0,,258409.05
387,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-05-2024,19:45:30,21-05-2024,Restaurant Bill,,3500.0,,254909.05
