Serial No,Customer Name,Customer Mobile Number,Customer Email,Account Number,Account Type,Customer Address,Branch Name,IFSC Code,MICR Code,Branch Address,Transaction Date,Transaction Time,Value Date,Description,Cheque Number,Debit,Credit,Balance
267,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-06-2024,16:20:55,25-06-2024,UPI-BigBasket Groceries,,4000,,646695.1
268,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-06-2024,11:00:00,30-06-2024,Salary Credit,,,65000,711696.1
269,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-06-2024,23:59:59,30-06-2024,Quarterly Interest Credit,,,7116.89,718813.99
270,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-07-2024,15:40:30,04-07-2024,Electricity Bill Payment-BEST,,2500,,716314.99
271,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-07-2024,9:45:13,07-07-2024,SIP Investment-ICICI Prudential,,5000,,711315.99
272,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-07-2024,18:15:22,13-07-2024,Amazon Shopping,,5500,,705816.99
273,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-07-2024,11:30:40,19-07-2024,NEFT-Freelance Payment,,,20000,725817.99
274,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-07-2024,14:55:55,25-07-2024,POS Transaction-Tanishq,,50000,,775818.99
275,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-07-2024,11:00:00,30-07-2024,Salary Credit,,,65000,840819.99
276,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,31-07-2024,11:17:25,31-07-2024,ATM Withdrawal - Axis Bank ATM Powai,,7000,,833819.99
277,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,31-07-2024,11:18:20,31-07-2024,ATM Withdrawal - Axis Bank ATM Shimla,,15000,,818819.99
278,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,01-01-2024,9:15:00,01-01-2024,ATM Withdrawal - HDFC Bank ATM Bandra,,15000,,185000
279,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,05-01-2024,14:30:00,05-01-2024,NEFT Transfer to Akash Sharma,,25000,,160000
280,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,10-01-2024,11:45:00,10-01-2024,Electricity Bill Payment - BEST,,3500,,156500
281,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-01-2024,10:00:00,15-01-2024,Salary Credit,,,75000,231500
282,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,18-01-2024,16:20:00,18-01-2024,Amazon.in Purchase,,8900,,222600
283,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-01-2024,13:10:00,22-01-2024,SIP Investment - ICICI Prudential,,10000,,212600
284,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,28-01-2024,19:45:00,28-01-2024,Swiggy Food Order,,1200,,211400
285,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,02-02-2024,11:30:00,02-02-2024,Mobile Recharge - Jio,,999,,210401
286,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,07-02-2024,14:15:00,07-02-2024,Cheque Deposit,123456,,35000,245401
287,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,12-02-2024,10:30:00,12-02-2024,Gas Bill Payment,,850,,244551
288,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-02-2024,10:00:00,15-02-2024,Salary Credit,,,75000,319551
289,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-02-2024,17:00:00,19-02-2024,IRCTC Train Ticket Booking,,3500,,316051
290,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-02-2024,13:10:00,22-02-2024,SIP Investment - ICICI Prudential,,10000,,306051
291,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,26-02-2024,12:45:00,26-02-2024,Flipkart Electronics Purchase,,22000,,284051
292,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,03-03-2024,9:30:00,03-03-2024,ATM Withdrawal - SBI ATM Andheri,,20000,,264051
293,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,08-03-2024,15:20:00,08-03-2024,Health Insurance Premium,,12000,,252051
294,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,13-03-2024,11:00:00,13-03-2024,Electricity Bill Payment - BEST,,3800,,248251
295,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-03-2024,10:00:00,15-03-2024,Salary Credit,,,75000,323251
296,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,20-03-2024,14:30:00,20-03-2024,UPI Payment to Local Grocery Store,,5500,,317751
297,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-03-2024,13:10:00,22-03-2024,SIP Investment - ICICI Prudential,,10000,,307751
298,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,27-03-2024,16:45:00,27-03-2024,Myntra Clothing Purchase,,7800,,299951
299,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,31-03-2024,23:59:00,31-03-2024,Quarterly Interest Credit,,,3000,302951
300,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,04-04-2024,10:15:00,04-04-2024,Mobile Bill Payment - Airtel,,1299,,301652
301,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,09-04-2024,12:30:00,09-04-2024,Cheque Payment,789012,18000,,283652
302,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,14-04-2024,18:00:00,14-04-2024,Zomato Food Delivery,,1500,,282152
303,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-04-2024,10:00:00,15-04-2024,Salary Credit,,,75000,357152
304,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-04-2024,11:45:00,19-04-2024,DTH Recharge - Tata Sky,,6000,,351152
305,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-04-2024,13:10:00,22-04-2024,SIP Investment - ICICI Prudential,,10000,,341152
306,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,26-04-2024,15:30:00,26-04-2024,NEFT Transfer to Priya Patel,,30000,,311152
307,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,02-05-2024,9:45:00,02-05-2024,ATM Withdrawal - ICICI Bank ATM Juhu,,20000,,291152
308,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,07-05-2024,14:00:00,07-05-2024,Electricity Bill Payment - BEST,,9100,,282052
309,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,12-05-2024,16:30:00,12-05-2024,Amazon Prime Subscription Renewal,,1499,,280553
310,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-05-2024,10:00:00,15-05-2024,Salary Credit,,,75000,355553
311,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-05-2024,11:20:00,19-05-2024,UPI Payment to Local Vegetable Vendor,,2000,,353553
312,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-05-2024,13:10:00,22-05-2024,SIP Investment - ICICI Prudential,,10000,,343553
313,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,27-05-2024,17:45:00,27-05-2024,IRCTC Flight Ticket Booking,,15000,,328553
314,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,01-06-2024,10:30:00,01-06-2024,Gas Bill Payment,,950,,327603
315,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,06-06-2024,12:15:00,06-06-2024,Cheque Deposit,345678,,40000,367603
316,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,11-06-2024,15:00:00,11-06-2024,Mobile Recharge - Vodafone,,799,,366804
317,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-06-2024,10:00:00,15-06-2024,Salary Credit,,,75000,441804
318,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-06-2024,14:45:00,19-06-2024,Flipkart Fashion Purchase,,6500,,435304
319,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-06-2024,13:10:00,22-06-2024,SIP Investment - ICICI Prudential,,10000,,425304
320,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,26-06-2024,16:30:00,26-06-2024,Netflix Subscription Renewal,,649,,424655
321,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,30-06-2024,23:59:00,30-06-2024,Quarterly Interest Credit,,,4250,428905
322,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,04-07-2024,11:00:00,04-07-2024,Electricity Bill Payment - BEST,,4300,,424605
323,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,09-07-2024,13:30:00,09-07-2024,UPI Payment to Local Pharmacy,,3500,,421105
324,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,14-07-2024,17:15:00,14-07-2024,Swiggy Food Order,,1800,,419305
325,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,15-07-2024,10:00:00,15-07-2024,Salary Credit,,,75000,494305
326,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,19-07-2024,12:45:00,19-07-2024,DTH Recharge - Dish TV,,5500,,488805
327,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,22-07-2024,13:10:00,22-07-2024,SIP Investment - ICICI Prudential,,10000,,478805
328,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,31-07-2024,15:30:00,31-07-2024,Cash Deposit,,,1100000,1578805
329,Customer5,1234500005,c5@gmail.com,5,Savings ,Customer_Address5,Branch5,BARB0IFSC5,MICR5,Branch_Address5,31-07-2024,18:00:00,31-07-2024,Amazon.in Electronics Purchase,,35000,,1543805
330,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,15-09-2023,9:00:00,15-09-2023,Cash Deposit,,,50000,50000
331,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,18-09-2023,14:30:15,18-09-2023,Medicine,,1200,,48800
332,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,22-09-2023,11:45:30,22-09-2023,Shopping from local 03ket,,3500,,45300
333,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,28-09-2023,16:20:45,28-09-2023,Electricity Bill Payment,,1800,,43500
334,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-09-2023,9:15:00,30-09-2023,Salary Credit,,,65000,108500
335,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,05-10-2023,10:30:20,05-10-2023,Grocery Shopping,,4200,,104300
336,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,12-10-2023,13:45:30,12-10-2023,Mobile Recharge,,999,,103301
337,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-10-2023,9:00:00,16-10-2023,SIP Investment,,5000,,98301
338,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,20-10-2023,20:15:45,20-10-2023,Restaurant Bill,,2500,,95801
339,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-10-2023,11:30:00,26-10-2023,Gas Bill Payment,,950,,94851
340,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-10-2023,9:15:00,31-10-2023,Salary Credit,,,65000,159851
341,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,03-11-2023,14:20:30,03-11-2023,Health Insurance Premium,,12000,,147851
342,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,08-11-2023,16:45:00,08-11-2023,Online Course Payment,,8500,,139351
343,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,13-11-2023,19:30:15,13-11-2023,Movie Tickets,,600,,138751
344,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-11-2023,9:00:00,16-11-2023,SIP Investment,,5000,,133751
345,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-11-2023,12:15:30,21-11-2023,Clothing Purchase,,3500,,130251
346,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,27-11-2023,10:45:00,27-11-2023,Internet Bill Payment,,1200,,129051
347,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-11-2023,9:15:00,30-11-2023,Salary Credit,,,65000,194051
348,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,04-12-2023,11:30:45,04-12-2023,Car Service,,5000,,189051
349,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,09-12-2023,15:20:00,09-12-2023,Gift Purchase,,2000,,187051
350,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,14-12-2023,17:45:30,14-12-2023,Electricity Bill Payment,,1900,,185151
351,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-12-2023,9:00:00,16-12-2023,SIP Investment,,5000,,180151
352,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,20-12-2023,13:10:15,20-12-2023,Gym Membership Renewal,,12000,,168151
353,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-12-2023,18:30:00,26-12-2023,Mobile Phone Purchase,,25000,,143151
354,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-12-2023,9:15:00,30-12-2023,Salary Credit,,,65000,208151
355,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-12-2023,23:59:59,31-12-2023,Quarterly Interest Credit,,,2081.51,210232.51
356,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,02-01-2024,22:15:30,02-01-2024,New Year Party Expenses,,8000,,202232.51
357,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,07-01-2024,10:30:00,07-01-2024,Flight Tickets,,15000,,187232.51
358,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-01-2024,9:00:00,16-01-2024,SIP Investment,,5000,,182232.51
359,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-01-2024,14:45:15,21-01-2024,Hotel Booking,,12000,,170232.51
360,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-01-2024,11:20:30,26-01-2024,Gas Bill Payment,,980,,169252.51
361,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-01-2024,9:15:00,31-01-2024,Salary Credit,,,65000,234252.51
362,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,05-02-2024,16:30:45,05-02-2024,Grocery Shopping,,4500,,229752.51
363,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,10-02-2024,12:15:00,10-02-2024,Home Appliance Purchase,,20000,,209752.51
364,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,14-02-2024,9:45:30,14-02-2024,Mobile Recharge,,999,,208753.51
365,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-02-2024,9:00:00,16-02-2024,SIP Investment,,5000,,203753.51
366,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,22-02-2024,19:30:15,22-02-2024,Restaurant Bill,,3000,,200753.51
367,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,27-02-2024,11:45:00,27-02-2024,Electricity Bill Payment,,1850,,198903.51
368,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,29-02-2024,9:15:00,29-02-2024,Salary Credit,,,65000,263903.51
369,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,04-03-2024,14:20:30,04-03-2024,Car Insurance Premium,,15000,,248903.51
370,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,09-03-2024,10:30:00,09-03-2024,Online Shopping - Flipkart,,7500,,241403.51
371,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,13-03-2024,18:45:15,13-03-2024,Movie Tickets,,750,,240653.51
372,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-03-2024,9:00:00,16-03-2024,SIP Investment,,5000,,235653.51
373,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-03-2024,12:15:30,21-03-2024,Clothing Purchase,,4000,,231653.51
374,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-03-2024,15:30:45,26-03-2024,Internet Bill Payment,,1200,,230453.51
375,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-03-2024,9:15:00,31-03-2024,Salary Credit,,,65000,295453.51
376,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-03-2024,23:59:59,31-03-2024,Quarterly Interest Credit,,,2954.54,298408.05
377,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,05-04-2024,11:30:00,05-04-2024,Home Re11ation Expenses,,50000,,248408.05
378,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,10-04-2024,14:45:30,10-04-2024,Grocery Shopping,,5000,,243408.05
379,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-04-2024,9:00:00,16-04-2024,SIP Investment,,5000,,238408.05
380,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,20-04-2024,16:20:15,20-04-2024,Electronics Purchase,,30000,,208408.05
381,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,25-04-2024,10:30:45,25-04-2024,Gas Bill Payment,,1000,,207408.05
382,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-04-2024,9:15:00,30-04-2024,Salary Credit,,,65000,272408.05
383,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,04-05-2024,13:45:30,04-05-2024,Health Check-up,,5000,,267408.05
384,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,09-05-2024,17:30:00,09-05-2024,Gift Purchase,,3000,,264408.05
385,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,13-05-2024,11:15:45,13-05-2024,Mobile Recharge,,999,,263409.05
386,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-05-2024,9:00:00,16-05-2024,SIP Investment,,5000,,258409.05
387,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-05-2024,19:45:30,21-05-2024,Restaurant Bill,,3500,,254909.05
388,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-05-2024,12:30:15,26-05-2024,Electricity Bill Payment,,2000,,252909.05
389,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,31-05-2024,9:15:00,31-05-2024,Salary Credit,,,65000,317909.05
390,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,03-06-2024,10:30:45,03-06-2024,Vacation Expenses,,40000,,277909.05
391,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,08-06-2024,14:15:00,08-06-2024,Grocery Shopping,,4800,,273109.05
392,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,12-06-2024,16:45:30,12-06-2024,Online Course Payment,,10000,,263109.05
393,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,16-06-2024,9:00:00,16-06-2024,SIP Investment,,5000,,258109.05
394,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,21-06-2024,11:30:15,21-06-2024,Furniture Purchase,,25000,,233109.05
395,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,26-06-2024,15:20:45,26-06-2024,Internet Bill Payment,,1200,,231909.05
396,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-06-2024,9:15:00,30-06-2024,Salary Credit,,,65000,296909.05
397,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,30-06-2024,23:59:59,30-06-2024,Quarterly Interest Credit,,,2969.09,299878.14
398,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,04-07-2024,12:45:30,04-07-2024,Car Service,,6000,,293878.14
399,Customer6,1234500006,c6@gmail.com,6,Savings ,Customer_Address6,Branch6,BARB0IFSC6,MICR6,Branch_Address6,09-07-2024,17:30:00,09-07-2024,Mobile Phone Purchase,,30000,,263878.14
